,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,championId,queueId,week,counter,gameCreation
1585767664063,10,True,3075,3068,0,3111,3194,0,3340,6,0,8,6,1,1,0,0,0,0,0,0,90032,53435,31665,4931,51,12501,6725,5254,521,2415,1,22498,2937,1824,40,32,10795,2004,8705,86,11332,10575,1,0,145,4,0,4,305,17,7,0,17,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8437,875,606,0,8401,528,0,0,8444,988,0,0,8453,245,1141,0,8126,602,0,0,8106,5,0,0,8400,8100,5005,5002,5002,98,440,1.0,1,1585767664063
1585600253906,5,True,1054,3076,3068,3047,3010,2055,3340,4,1,4,4,1,1,268,0,0,0,0,0,47887,22225,25662,0,11,7775,4591,3183,0,2054,1,9091,717,717,10,14,7665,780,5987,897,6622,6600,0,0,113,0,0,0,226,12,2,0,6,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,271,0,0,9111,677,160,0,9104,15,20,0,8299,220,0,0,8453,231,5,0,8473,504,0,0,8000,8400,5005,5008,5002,516,440,1.0,1,1585600253906
1585597442246,5,True,1054,3078,0,3053,3047,1036,3340,6,3,4,4,1,2,510,0,0,0,0,0,105459,0,87014,18444,0,12203,0,10712,1491,3094,1,18685,5746,2379,20,21,21590,7984,13224,382,10301,9233,2,1,158,4,0,0,199,16,4,0,13,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,326,0,0,9111,1178,200,0,9104,22,40,0,8299,463,0,0,8453,329,521,0,8444,1526,0,0,8000,8400,5005,5008,5003,875,440,1.0,1,1585597442246
1585595311731,5,False,1054,3044,1028,3047,3101,1036,3340,2,7,2,0,1,0,303,0,0,0,0,0,65607,0,53875,11731,0,12984,0,10716,2268,518,1,17191,970,0,11,23,19404,2086,17046,272,6321,5275,0,0,95,7,5,0,158,12,1,0,7,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,261,0,0,9111,410,80,0,9104,0,0,0,8299,521,0,0,8473,608,0,0,8453,121,488,0,8000,8400,5005,5008,5002,875,440,1.0,1,1585595311731
1585591862770,10,True,2421,3078,3111,3053,3812,3065,3340,10,2,10,6,2,2,1866,2,0,0,0,0,213629,158,185923,27547,0,36203,78,28975,7150,19009,1,81869,16718,8660,28,45,46569,16314,23491,6762,17590,15733,3,0,217,28,11,9,306,18,2,0,15,4,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8010,2327,0,0,9111,2421,400,0,9105,13,30,0,8299,1378,0,0,8473,929,0,0,8453,1484,1371,0,8000,8400,5005,5008,5002,875,440,1.0,1,1585591862770
1585516910404,10,True,3053,3078,3812,3047,1028,1029,3340,8,5,13,3,1,3,592,0,0,0,0,0,106895,0,88522,18373,0,21994,0,17498,4496,6305,1,28937,10167,5804,17,30,26440,15469,8718,2253,12853,12608,2,0,146,8,0,0,215,16,1,0,9,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1111,0,0,9111,1646,420,0,9105,19,0,0,8014,449,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5003,875,440,1.0,1,1585516910404
1585512930307,10,True,3387,3143,3075,3373,3047,3067,3340,8,4,14,5,1,2,848,0,0,0,0,0,137415,69673,65137,2605,65,21831,14868,6963,0,11014,1,46353,10780,4976,32,51,35561,14528,13834,7198,13466,13500,0,0,176,8,4,0,756,17,2,0,13,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1157,844,0,8446,3227,0,0,8429,71,36,11,8451,253,0,0,8304,10,3,0,8345,3,0,0,8400,8300,5007,5002,5002,516,440,1.0,1,1585512930307
1585509801852,10,False,3193,3379,3075,3373,1028,3047,3340,3,3,7,2,1,1,1202,0,0,0,0,0,175228,99711,74720,796,49,24131,16243,7091,796,4565,1,63121,5853,3962,37,50,30256,7634,21265,1356,13203,13075,1,0,228,5,0,5,705,17,3,0,16,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,954,801,0,8446,3134,0,0,8429,74,36,25,8451,276,0,0,8304,11,1,5,8345,3,0,0,8400,8300,5007,5003,5002,516,440,1.0,1,1585509801852
1585507341910,5,False,3800,1031,3379,1057,3111,3373,3340,5,6,7,3,1,1,639,0,0,0,0,0,140455,77543,53152,9760,0,24368,16878,7369,120,2646,1,54423,1473,1357,34,58,33553,7113,23685,2753,11903,11595,1,0,201,0,0,0,564,16,5,0,16,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1099,974,0,8446,692,0,0,8429,70,25,18,8451,257,0,0,8304,12,0,0,8345,3,0,0,8400,8300,5007,5002,5002,516,440,1.0,1,1585507341910
1590870345884,5,False,1054,3068,1057,3010,1031,3111,3340,1,4,6,0,1,0,962,0,0,0,0,0,65854,33128,26243,6481,0,7015,4175,2713,126,1070,1,16624,657,319,15,23,20367,10685,8881,800,6945,6745,0,0,117,4,4,0,280,12,1,0,9,1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,356,293,0,8446,431,0,0,8473,428,0,0,8451,161,0,0,8304,11,1,5,8345,3,0,0,8400,8300,5005,5002,5002,516,700,10.0,1,1590870345884
1590867605744,5,True,3193,2033,0,3068,3111,3194,3340,3,2,6,3,2,1,1126,1,0,0,0,0,134383,38500,94861,1021,0,13193,4009,9159,24,7524,1,39054,11443,4669,30,36,22978,6632,16066,279,11659,9875,3,0,210,0,0,0,537,16,3,0,13,1,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1134,865,0,8401,116,0,0,8473,1151,0,0,8451,223,0,0,8345,3,0,0,8352,299,1529,913,8400,8300,5008,5008,5002,78,700,10.0,1,1590867605744
1590864378256,5,False,3193,3190,3373,3076,3111,3379,3340,5,3,10,3,1,2,1185,0,0,0,0,0,177898,87115,81389,9394,0,17981,11613,5873,494,7741,1,64519,5153,2622,32,56,34357,8568,22595,3194,13711,12900,0,0,242,4,4,0,716,18,2,0,15,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,976,906,0,8446,1857,0,0,8473,514,0,0,8451,278,0,0,8304,9,4,5,8345,3,0,0,8400,8300,5007,5003,5003,516,700,10.0,1,1590864378256
1589140996602,5,True,3193,2033,0,3068,1028,3111,3340,2,1,7,2,1,1,667,0,0,0,0,0,100153,23625,72223,4304,0,12605,3572,8740,292,2565,1,23098,5286,2934,17,33,13998,2589,11409,0,8474,7550,1,0,138,20,0,16,505,14,4,0,11,1,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,934,703,0,8401,111,0,0,8473,573,0,0,8451,174,0,0,8345,3,0,0,8352,267,1329,751,8400,8300,5008,5008,5002,78,700,7.0,1,1589140996602
1589138367186,5,False,1054,3111,3373,3379,3076,3082,3340,3,6,6,2,1,1,509,0,0,0,0,0,100036,52312,42822,4901,16,11685,6695,4834,156,1402,1,29345,1908,1812,23,38,20461,6506,13247,706,9496,9200,0,0,158,8,4,0,417,13,2,0,11,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,615,509,0,8446,1041,0,0,8429,58,23,18,8451,208,0,0,8304,10,3,0,8345,3,0,0,8400,8300,5005,5008,5002,516,700,7.0,1,1589138367186
1589135516207,10,True,1054,3001,3143,3068,3111,1011,3340,5,2,15,3,1,2,1122,0,0,0,0,0,132511,72726,39899,19886,0,16993,12842,4151,0,4599,1,50843,9326,3254,23,32,19913,8103,10960,850,11683,11025,1,1,173,2,0,2,749,16,1,0,12,4,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,851,682,0,8446,1739,0,0,8429,64,36,16,8451,240,0,0,8304,11,1,5,8345,3,0,0,8400,8300,5005,5008,5003,54,700,7.0,1,1589135516207
1589055736480,5,False,1054,3047,3379,3373,0,1029,3340,1,7,7,0,1,0,551,0,0,0,0,0,84990,41589,42727,673,0,9499,4759,4066,673,720,1,25198,920,269,20,22,24709,8798,13627,2283,8023,7800,0,0,134,0,0,0,399,14,2,0,10,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,546,452,0,8446,206,0,0,8429,61,19,17,8451,230,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5002,516,700,7.0,1,1589055736480
1589052690913,5,True,3082,3075,3379,3047,1011,3373,3340,6,2,9,5,2,1,925,2,0,0,0,0,176790,100846,71929,4014,40,22693,14908,6972,812,6553,1,41454,8390,4658,31,47,26848,6608,14543,5696,14324,12730,1,0,217,8,4,4,690,18,4,0,16,2,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,982,839,0,8446,3347,0,0,8429,66,29,17,8451,297,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5002,516,700,7.0,1,1589052690913
1589049437318,5,True,1033,3379,0,3111,3373,3211,3340,0,2,16,0,0,0,563,0,0,0,0,0,101457,44960,52976,3520,0,13086,8663,4423,0,6190,1,25507,12177,6242,27,41,19386,7793,10347,1245,10341,9375,3,0,171,4,0,0,449,16,5,0,14,5,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,589,440,0,8446,3895,0,0,8429,60,21,23,8451,240,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5003,5003,516,700,7.0,1,1589049437318
1586724328573,5,True,2033,3068,3001,3075,2055,3047,3340,3,4,17,0,1,0,858,0,0,0,0,0,115553,65735,31767,18050,39,19195,13108,6087,0,4612,1,47631,7500,1153,36,32,21641,9307,11941,392,11200,11075,1,0,139,4,0,4,663,15,11,0,19,9,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,794,546,248,8009,3192,500,0,9105,19,10,0,8299,155,0,0,8345,3,0,0,8352,330,1592,1080,8000,8300,5005,5008,5002,54,700,3.0,1,1586724328573
1586721539361,10,False,1011,3068,3075,3082,3111,1029,3340,0,4,7,0,0,0,656,0,0,0,0,0,173738,134424,23699,15614,38,23577,20935,2517,124,14325,1,40479,5396,1547,27,97,31528,16299,14469,759,9966,9625,0,0,198,15,7,0,932,15,1,0,11,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1427,1133,0,8446,1126,0,0,8429,63,25,13,8451,217,0,0,8226,250,720,0,8210,0,0,0,8400,8200,5005,5002,5002,57,700,3.0,1,1586721539361
1586718333115,5,True,2033,3193,1011,3075,3068,3111,3340,1,3,12,0,1,0,1130,0,0,0,0,0,133684,41615,86354,5713,0,17666,5351,11266,1049,4614,1,45057,8647,1294,27,32,24790,2914,17082,4793,11266,11125,1,0,196,7,0,3,587,17,5,0,16,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8437,1000,843,0,8401,228,0,0,8473,1095,0,0,8453,531,1228,0,8345,3,0,0,8352,340,1772,1089,8400,8300,5008,5008,5002,78,700,3.0,1,1586718333115
1586634366296,5,False,3193,3373,3076,3379,3111,1028,3340,2,5,9,0,1,0,907,0,0,0,0,0,198371,99369,78959,20042,0,24220,16055,7969,195,8174,1,82619,6806,3675,49,55,46215,24462,17953,3800,13534,12500,1,0,238,9,4,1,590,18,10,0,26,6,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1323,1094,0,8446,2175,0,0,8429,73,27,24,8451,304,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5003,5003,516,700,3.0,1,1586634366296
1586631157521,10,True,1054,3153,3105,3111,3053,3071,3340,9,6,10,3,2,3,563,1,0,0,0,0,137663,796,118049,18816,0,39689,593,30729,8367,8532,1,47934,13966,4758,26,67,43126,25360,17394,371,14159,13105,1,0,151,4,0,0,292,16,3,0,16,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8010,2837,0,0,9111,2221,380,0,9104,18,50,0,8299,1263,0,0,8453,1233,1579,0,8444,2067,0,0,8000,8400,5005,5008,5003,875,700,3.0,1,1586631157521
1586628450073,10,True,2033,3068,1011,3025,3047,3082,3340,8,2,4,4,1,3,745,0,0,0,0,0,94616,59464,31456,3695,0,12596,7732,4864,0,885,1,29586,4899,3605,20,24,10574,2741,7618,214,10601,9275,3,0,132,0,0,0,490,15,3,0,9,0,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,786,627,159,8009,2757,500,0,9105,13,40,0,8014,372,0,0,8345,3,0,0,8352,171,673,508,8000,8300,5008,5008,5002,54,700,3.0,1,1586628450073
1585489204747,10,False,1055,3078,3052,3111,1029,0,3340,1,6,2,0,1,0,409,0,0,0,0,0,79158,0,67512,11646,0,9527,0,8466,1061,1908,1,13514,0,0,24,22,21192,5503,14297,1392,7422,7233,0,0,140,0,0,0,121,13,4,0,12,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,237,0,0,9111,82,60,0,9105,0,0,0,8299,315,0,0,8275,7,0,0,8234,7088,0,0,8000,8200,5005,5008,5002,122,700,1.0,1,1585489204747
1585486308905,10,False,3157,3152,2055,3089,0,3020,3363,4,7,3,0,1,0,846,0,0,0,0,0,153561,139682,13847,31,0,24290,23631,628,31,15970,1,12483,2270,1855,32,6,22883,8289,11715,2879,11087,10975,1,0,218,0,0,0,131,15,9,0,17,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,13,0,0,8275,8,0,0,8210,0,0,0,8236,48,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5007,5008,5002,8,700,1.0,1,1585486308905
