,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,championId,queueId,week,counter,gameCreation
1585597442246,2,True,1058,3152,3157,3020,3115,1056,3340,11,3,5,10,2,1,1269,2,0,0,0,0,132123,110709,20492,921,0,21373,17536,2979,857,5329,1,22539,10269,4077,24,7,16568,5320,10619,628,12468,11700,0,0,174,16,8,4,53,16,4,0,13,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1214,0,0,8009,2649,500,0,9105,15,10,0,8014,591,0,0,8139,954,0,0,8135,2377,5,0,8000,8100,5008,5008,5002,Diana,Flex,1.0,1,1585597442246
1585595311731,2,False,3157,0,0,3285,3916,3020,3363,5,5,4,3,1,1,556,0,0,0,0,0,129212,116825,9171,3214,0,18245,16652,710,883,2945,1,6652,3280,760,12,27,15027,3835,9898,1292,10051,10125,0,0,189,0,0,0,328,14,3,0,10,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1103,0,0,8139,811,0,0,8138,18,0,0,8135,2398,4,0,8226,250,814,0,8210,0,0,0,8100,8200,5008,5008,5003,Syndra,Flex,1.0,1,1585595311731
1585591862770,7,True,3134,3142,2420,3156,3147,3111,3364,5,11,5,0,1,0,328,0,0,0,0,0,166887,9961,143133,13793,0,22912,1408,20291,1213,8787,1,26765,8808,2480,35,21,28226,12865,14113,1248,13395,13050,0,0,205,4,0,0,81,17,2,0,4,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8112,1598,0,0,8143,852,0,0,8138,18,0,0,8135,4790,5,0,8345,3,0,0,8352,357,2003,1318,8100,8300,5008,5008,5003,Qiyana,Flex,1.0,1,1585591862770
1590870345884,3,False,2055,1056,2421,3285,3916,3020,3363,4,9,4,0,1,0,574,0,0,0,0,0,95111,86532,7779,798,0,16401,14819,783,798,1457,1,6837,2483,0,17,19,16597,5497,10591,508,8736,8110,0,0,159,3,1,0,254,13,4,0,10,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1136,0,0,8126,364,0,0,8138,16,0,0,8135,1613,5,0,8226,250,884,0,8210,0,0,0,8100,8200,5008,5008,5003,Syndra,Clash,9.0,1,1590870345884
1590867605744,3,True,1026,3030,0,3151,3102,3020,3340,3,4,16,0,1,0,571,0,0,0,0,0,151849,111627,6636,33586,0,30223,21735,404,8082,3673,1,7777,13565,3466,34,31,16310,8647,7117,545,11660,11525,0,1,163,9,4,1,262,15,5,0,16,1,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2686,0,0,8226,250,1007,0,8210,0,0,0,8236,48,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5008,5008,5003,Vel'Koz,Clash,9.0,1,1590867605744
1590864378256,3,False,2055,3152,3386,3151,3102,3020,3363,5,6,11,2,1,1,633,0,0,0,0,0,222197,215063,6113,1020,0,31654,30214,727,712,2221,1,43451,355,0,34,57,26332,5089,19703,1539,14828,14000,0,0,265,4,4,0,165,18,10,0,19,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1149,0,0,8401,616,0,0,8473,618,0,0,8451,274,0,0,8210,0,0,0,8275,10,0,0,8400,8200,5008,5008,5003,Galio,Clash,9.0,1,1590864378256
1589140996602,3,True,3916,0,2421,3285,3089,3020,3363,14,2,1,12,4,1,314,1,1,1,0,0,133302,127729,5572,0,0,23230,22285,945,0,2282,1,3998,11992,7295,17,32,9431,5029,4127,274,12541,10925,2,0,166,8,8,0,275,15,3,0,9,2,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,900,0,0,8139,646,0,0,8138,30,0,0,8135,1711,5,0,8210,0,0,0,8226,250,857,0,8100,8200,5008,5008,5003,Syndra,Clash,6.0,1,1589140996602
1589138367186,3,False,0,3152,3157,3102,3111,0,3363,5,5,6,2,1,1,767,0,0,0,0,0,135287,125763,5086,4437,0,16928,16386,223,318,251,1,36868,1633,0,17,28,20319,6565,12470,1283,10798,10775,0,0,171,11,7,0,109,15,3,0,11,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,908,0,0,8401,316,0,0,8473,676,0,0,8242,7,0,0,8210,0,0,0,8275,7,0,0,8400,8200,5008,5008,5003,Galio,Clash,6.0,1,1589138367186
1589135516207,8,True,3814,3142,3179,1055,3158,3147,3363,6,5,11,6,3,1,736,1,1,0,0,0,172162,15472,156681,8,0,27418,6815,20603,0,2152,1,6998,8878,2408,20,33,18146,12254,5391,500,13282,12825,1,0,217,14,8,0,369,16,3,0,12,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1727,0,0,8226,250,1092,0,8210,12,0,0,8237,550,0,0,8347,0,0,0,8345,3,0,0,8200,8300,5008,5008,5003,Varus,Clash,6.0,1,1589135516207
1589055736480,3,False,3031,3006,0,3095,1038,3094,3363,9,4,5,4,2,3,935,1,0,0,0,0,172948,36702,134838,1407,706,25121,5366,18832,923,1838,1,10967,6715,6715,25,11,17916,6152,11249,514,14094,13150,0,0,231,5,5,0,116,16,4,0,13,2,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2164,1089,1075,9111,955,280,0,9104,16,50,0,8014,405,0,0,8446,1026,0,0,8473,1140,0,0,8000,8400,5005,5008,5003,Tristana,Clash,6.0,1,1589055736480
1589052690913,3,True,3108,3030,2421,3151,3135,3020,3363,7,2,8,3,1,3,1136,0,0,0,0,0,233908,213135,14066,6706,0,34405,32851,883,671,5729,1,7401,15051,2391,55,54,15205,7727,6454,1024,15385,12125,2,2,247,28,20,8,435,18,5,0,15,5,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,15,0,0,8226,250,1954,0,8210,0,0,0,8236,48,0,0,8139,972,0,0,8135,4064,5,0,8200,8100,5008,5008,5003,Syndra,Clash,6.0,1,1589052690913
1589049437318,3,True,1052,3020,1026,3390,3102,3916,3363,7,0,8,7,1,1,0,0,0,0,0,0,180102,165573,14529,0,0,31441,31183,257,0,5335,1,5909,13494,3738,36,49,9352,4856,4495,0,13063,11085,2,0,238,12,12,0,283,17,4,0,12,5,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,9,0,0,8226,250,1291,0,8210,0,0,0,8236,48,0,0,8139,794,0,0,8135,1851,5,0,8200,8100,5008,5008,5003,Syndra,Clash,6.0,1,1589049437318
1586724328573,2,True,3020,3152,3157,3089,3115,3151,3340,16,4,12,10,3,3,921,4,1,0,0,0,258777,222633,29720,6423,0,43855,38239,5465,150,9272,1,35260,24313,10511,24,9,22135,6046,15378,709,19188,17600,3,0,247,25,17,1,62,18,4,0,15,1,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8010,2251,0,0,8009,4333,500,0,9105,13,10,0,8014,1169,0,0,8139,1264,0,0,8135,5115,5,0,8000,8100,5008,5008,5003,Diana,Clash,2.0,1,1586724328573
1586721539361,7,False,2033,3142,1036,3147,3036,3117,3364,7,9,2,4,2,2,568,1,0,0,0,0,95934,5296,89861,776,0,19794,1209,17808,776,3477,1,11911,2296,302,45,22,22606,13134,8857,614,11284,10750,0,0,157,4,0,0,60,14,4,0,17,12,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,735,0,0,8143,542,0,0,8136,11,30,0,8135,1372,5,0,8345,3,0,0,8352,312,1647,1052,8100,8300,5008,5008,5003,Qiyana,Clash,2.0,1,1586721539361
1586718333115,2,True,3905,3030,3157,3020,3089,1026,3363,7,3,18,3,1,2,841,0,0,0,0,0,227406,216699,7700,3006,0,25779,24087,619,1072,1826,1,8164,23458,7588,48,56,11108,3531,6483,1093,15300,14350,2,0,246,22,8,6,301,18,6,0,22,6,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8351,18,0,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8139,1228,0,0,8134,58,5,0,8300,8100,5007,5008,5003,Veigar,Clash,2.0,1,1586718333115
1586634366296,2,False,3006,3156,3026,3095,3371,3094,3363,11,7,5,3,2,3,689,1,0,0,0,0,433215,57399,343955,31860,953,47788,7509,34895,5382,6664,1,24938,30038,11105,57,15,30811,15635,14065,1109,21119,18975,3,3,313,59,35,15,202,18,5,0,21,12,True,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8005,2448,1335,1112,9111,935,320,0,9104,13,10,0,8014,602,0,0,8446,1542,0,0,8473,1284,0,0,8000,8400,5005,5008,5003,Tristana,Clash,2.0,1,1586634366296
1586631157521,7,True,1026,3020,3157,3285,3165,3102,3363,11,7,16,4,2,2,531,1,0,0,0,0,266335,240378,14361,11596,0,46165,44167,1487,510,5542,1,15812,13776,2989,32,87,20904,11474,9215,214,16707,14900,1,0,233,38,16,22,607,18,2,0,12,4,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8112,1668,0,0,8139,1454,0,0,8138,30,0,0,8135,3417,5,0,8226,250,2224,0,8210,40,0,0,8100,8200,5008,5008,5003,Syndra,Clash,2.0,1,1586631157521
1586628450073,7,True,2055,1058,2421,3285,3916,3020,3340,7,1,6,5,3,2,908,1,1,0,0,0,140099,130516,9553,30,0,15758,14989,738,30,2785,1,6518,11744,6132,20,21,10711,4555,6078,78,11365,8785,4,1,167,24,8,12,296,14,3,0,9,0,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8112,442,0,0,8139,541,0,0,8138,30,0,0,8135,2220,4,0,8226,250,728,0,8210,0,0,0,8100,8200,5008,5008,5003,Syndra,Clash,2.0,1,1586628450073
